return_lag_1,return_lag_3,return_lag_5,sma_5,sma_10,sma_20,rsi,macd
-0.0029472954230236,0.0101907499346747,-0.0111404030955013,115.316,116.70000000000002,118.394,37.81376518218622,-1.9609755621982004
0.0149170389278876,-0.0077995745686599,0.0017770223286717,126.16400000000002,127.08700000000002,127.1195,45.77464788732394,-0.3867490210547828
0.00716979849808,-0.0077406706327743,0.0098152818485446,295.482,295.273,296.963,46.86217008797654,-0.7451683330552896
-0.0039386692924462,0.0059379024180856,0.0093984962406015,141.18,139.344,137.3115,65.32410320956573,1.5644445257691757
-0.0081193674545144,0.0029615004935834,-0.0002595380223202,233.196,232.407,233.1725,39.02593295382672,-0.2437083824696628
0.0006355034599632,0.0111656354455584,0.0011459676264145,141.512,140.036,137.5985,79.90762124711311,1.6131084687327188
0.0033907146583203,-0.005345749267115,-0.012641898864809,115.418,116.301,117.9645,42.14801444043318,-1.9419145224817385
-0.0111001585736939,0.0066757959602876,0.0080910349601939,232.776,232.29300000000003,233.05,40.280433397068165,-0.3761727043259384
-0.014697791401399,-0.0046053676353818,-0.0210550670985654,125.93999999999998,127.11100000000002,126.99799999999998,41.427735517846685,-0.4463234009019174
0.0031376518218624,0.002520865269971,-0.0015524805939927,295.766,295.323,296.91,42.90181363352096,-0.5937322120367412
0.0006500823437634,-0.0081193674545144,0.0029615004935834,232.314,232.273,232.9465,37.74086378737543,-0.4373778259588903
-0.0019052995554301,-0.0039386692924462,0.0059379024180856,141.862,140.672,138.05450000000002,79.23627684964198,1.7062428004707613
0.0035896617740907,0.0149170389278876,-0.0077995745686599,125.888,126.876,126.926,42.34449760765551,-0.4982825486351174
-0.0002354286483031,0.00716979849808,-0.0077406706327743,296.31,295.468,296.75,44.43005181347139,-0.547293858394994
-0.0007798284377437,-0.0029472954230236,0.0101907499346747,115.326,115.958,117.62949999999998,33.985581874356384,-1.8888961634733192
0.0020789120360344,-0.0111001585736939,0.0066757959602876,231.458,232.15,232.791,40.22662889518417,-0.5130527466005788
-0.0033304178160533,0.0031376518218624,0.002520865269971,296.646,295.66299999999995,296.641,42.85714285714291,-0.5286051897766129
0.001734304543878,0.0033907146583203,-0.005345749267115,115.65,115.827,117.41,34.59183673469394,-1.7093644444385347
-0.0010333041888561,-0.014697791401399,-0.0046053676353818,126.396,126.93,127.05700000000002,49.46808510638301,-0.3562188319174169
0.006504524886878,0.0006355034599632,0.0111656354455584,141.19400000000002,140.648,138.29500000000002,60.60411311053984,1.4789692108014665
-0.0247260466423153,-0.0019052995554301,-0.0039386692924462,140.36,140.56099999999998,138.372,55.86492890995255,1.1731683162080913
0.0176639083386378,0.0035896617740907,0.0149170389278876,126.216,126.62,127.13500000000002,48.0123902942695,-0.3660980415326804
-0.0010125898673505,-0.0002354286483031,0.00716979849808,297.066,296.171,296.60900000000004,51.42697257974257,-0.3061157178986491
0.0126385041551246,-0.0007798284377437,-0.0029472954230236,115.998,115.744,117.2625,32.6903553299493,-1.5667756110700992
-0.0017720534209274,0.0006500823437634,-0.0081193674545144,230.964,232.118,232.5945,46.48117839607208,-0.5744726673700029
0.0085481636652362,-0.0033304178160533,0.0031376518218624,297.048,296.265,296.5035,51.34078212290509,-0.2288249269070661
-0.0100115240564679,0.006504524886878,0.0006355034599632,139.244,140.21200000000002,138.3095,54.6666666666666,0.8149121359288927
-0.012275215011728,-0.0010333041888561,-0.014697791401399,126.184,126.174,127.0445,49.02477596204536,-0.4598085557152274
-0.0004329754069968,0.0020789120360344,-0.0111001585736939,231.12600000000003,232.161,232.4175,48.09523809523813,-0.5610042558090527
-0.0018806633612583,0.001734304543878,0.0033907146583203,116.342,115.829,117.14950000000002,38.35470085470084,-1.4076900508974717
0.0029888243957376,-0.0017720534209274,0.0006500823437634,231.416,232.096,232.324,52.9775715390565,-0.481038927596785
-0.0089448270402913,0.0176639083386378,0.0035896617740907,126.228,126.08400000000002,127.0,44.232987312572085,-0.4617776644825824
0.0031688934566631,0.0126385041551246,-0.0007798284377437,116.542,115.98000000000002,117.0445,36.59531090723748,-1.331623699754843
-0.0096034921789741,-0.0247260466423153,-0.0019052995554301,138.016,139.764,138.23250000000002,47.89156626506029,0.4587295202009613
-0.0042211055276382,-0.0010125898673505,-0.0002354286483031,297.072,296.419,296.4525,57.9503105590063,-0.1544936812367154
0.0066293929712459,-0.012275215011728,-0.0010333041888561,126.046,125.967,126.8015,42.77746793084216,-0.5585708105027862
-0.0060971130536985,-0.0100115240564679,0.006504524886878,136.50600000000003,139.184,138.2895,34.76088508208427,0.1353530603548449
0.0034117901101273,-0.0004329754069968,0.0020789120360344,231.43400000000003,231.874,232.2,47.232752084912846,-0.4831055345234176
-0.006915393152907,-0.0018806633612583,0.001734304543878,116.53,115.928,116.9645,35.86413586413583,-1.325456345443584
0.0004709998654286,0.0085481636652362,-0.0033304178160533,297.644,296.977,296.4325,64.98533724340194,0.0451048010547765
-0.0073933975240715,0.0031688934566631,0.0126385041551246,115.678,115.664,116.669,29.792531120331944,-1.5240949556505117
-0.0036215816703621,-0.0096034921789741,-0.0247260466423153,135.75,138.472,138.29199999999997,37.925925925926,-0.0996040299559695
-0.0099976196143776,-0.0089448270402913,0.0176639083386378,125.4,125.898,126.623,35.08771929824559,-0.6360176250712897
-0.0037875527244555,0.0029888243957376,-0.0017720534209274,231.432,231.445,231.9945,49.09377462568945,-0.5199029555112702
0.0058847266124151,-0.0042211055276382,-0.0010125898673505,298.398,297.522,296.52,68.52286049237993,0.2496323321827844
-0.0008014747134726,0.0066293929712459,-0.012275215011728,124.942,125.579,126.42,32.82396088019563,-0.7397036749460852
-0.0237311623072925,-0.006915393152907,-0.0018806633612583,114.796,115.397,116.2865,32.313231323132314,-1.6918705624433985
0.0018544618351754,-0.0060971130536985,-0.0100115240564679,135.06,137.71,138.21499999999995,28.808446455505347,-0.367110536268342
-0.0022034044759354,0.0034117901101273,-0.0004329754069968,231.364,231.164,231.8345,47.70290964777949,-0.5771100180457438
0.0020392471500685,0.0004709998654286,0.0085481636652362,298.934,298.0,296.6695,65.62099871959036,0.5219016818451223
0.0048041636084605,0.0058847266124151,-0.0042211055276382,299.578,298.313,296.793,64.54659949622179,0.6718346289384272
-0.0032824698367637,-0.0073933975240715,0.0031688934566631,113.998,115.17,115.935,41.99424736337489,-1.741018168193449
-0.0078483636902118,-0.0036215816703621,-0.0096034921789741,134.606,136.925,138.1345,27.64350453172217,-0.5836799011995026
-0.0018618748646892,-0.0037875527244555,0.0029888243957376,230.968,231.047,231.727,35.91433278418444,-0.6911370896263804
-0.0050533408197641,-0.0099976196143776,-0.0089448270402913,124.69,125.43699999999998,126.262,39.11143481427529,-0.8204867205751043
-0.0023905969851916,0.0020392471500685,0.0004709998654286,299.87,298.471,296.897,67.38987508218275,0.6524164578128193
0.0070315976858033,-0.0237311623072925,-0.006915393152907,112.996,114.769,115.535,28.94499549143376,-1.9056663702119463
-0.0010447761194029,0.0018544618351754,-0.0060971130536985,134.234,136.125,138.0805,22.05767731878412,-0.7802094047643777
-0.0008061915511126,-0.0008014747134726,0.0066293929712459,124.208,125.218,126.1645,41.117917304747344,-0.8999550700499697
-0.0041211174735381,-0.0022034044759354,0.0034117901101273,230.084,230.75,231.5215,28.015267175572447,-0.9042222643447816
-0.0161746508750221,-0.0032824698367637,-0.0073933975240715,111.62,114.075,115.0165,24.31818181818184,-2.230725031392126
-0.0071873502635362,-0.0018618748646892,-0.0037875527244555,229.118,230.276,231.27450000000005,16.44583008573646,-1.1637707942313682
-0.0025818944650637,-0.0050533408197641,-0.0099976196143776,124.402,125.224,126.05,51.30136986301369,-0.7828438900653225
-0.0031376064545047,-0.0078483636902118,-0.0036215816703621,133.802,135.154,137.913,10.456431535269829,-0.9883141792979586
-0.0053917326765625,0.0048041636084605,0.0058847266124151,300.092,298.868,297.168,68.74606175173285,0.741448757269211
-0.0245260982840715,0.0070315976858033,-0.0237311623072925,111.114,113.396,114.6115,33.31029716655151,-2.3315462043236863
0.0171493285876072,-0.0008061915511126,-0.0008014747134726,124.59,124.995,125.9625,43.70139968895798,-0.6925391890509616
-0.0056598806598806,-0.0041211174735381,-0.0022034044759354,228.542,229.987,231.0685,28.72168284789633,-1.2389866419290172
-0.0059202637889688,-0.0010447761194029,0.0018544618351754,133.478,134.61399999999998,137.63100000000003,16.693811074918614,-1.0770764479006232
0.0046847811537948,-0.0023905969851916,0.0020392471500685,300.108,299.25300000000004,297.458,62.05923836389286,0.7692495758487894
-0.0010338794337521,-0.0025818944650637,-0.0050533408197641,125.47,125.206,125.913,61.14327062228656,-0.3881404724265991
0.0063539690244009,-0.0071873502635362,-0.0018618748646892,228.028,229.696,230.907,35.89484327603627,-1.2933695808154653
0.0059555220505087,-0.0031376064545047,-0.0078483636902118,133.524,134.292,137.4265,21.186440677966075,-1.0713252173426042
0.0148277767544666,-0.0161746508750221,-0.0032824698367637,110.984,112.89,114.317,38.10134701731884,-2.2635109842065617
-0.0013988808952838,-0.0053917326765625,0.0048041636084605,299.504,299.219,297.695,52.78336686787405,0.6498428146122706
0.0137036028677739,-0.0245260982840715,0.0070315976858033,110.776,112.387,114.108,39.87421383647799,-2.1525032079414927
0.0059202637889688,-0.0059202637889688,-0.0010447761194029,133.696,134.151,137.1815,24.54545454545459,-1.0155221140012145
-0.0055366553265291,0.0046847811537948,-0.0023905969851916,299.302,299.44,297.8525,56.78859268443895,0.6517908755852773
-0.0005261542508878,-0.0056598806598806,-0.0041211174735381,228.054,229.511,230.836,44.821583986074856,-1.1816369023838718
0.0225300533397021,0.0171493285876072,-0.0008061915511126,126.316,125.503,125.8385,58.65102639296183,-0.1667666577217375
0.0036504507189154,0.0059555220505087,-0.0031376064545047,133.98999999999998,134.11200000000002,136.938,20.128307939053656,-0.9450721371496796
0.0043265360880062,-0.0013988808952838,-0.0053917326765625,299.89,299.88,298.14950000000005,65.76989124212942,0.8317582638053409
0.0035810205908684,0.0148277767544666,-0.0161746508750221,110.984,111.99,113.985,40.06269592476489,-2.0210583324296465
0.0076771221759157,0.0063539690244009,-0.0071873502635362,228.368,229.226,230.661,41.62210338680927,-1.0973832437564397
-0.0021021488632825,-0.0010338794337521,-0.0025818944650637,127.138,125.67299999999996,125.8785,57.34767025089606,-0.0265248751726829
0.0077809317081314,-0.0055366553265291,0.0046847811537948,300.15,300.121,298.54900000000004,65.99655370476744,0.944134328492737
0.0022301516503122,0.0137036028677739,-0.0245260982840715,111.98,111.8,113.864,39.10828025477706,-1.7985182352915243
-0.0009142359599476,-0.0005261542508878,-0.0056598806598806,228.84,228.979,230.4265,41.29089301503093,-1.0587527904870058
-0.0034329406257312,0.0225300533397021,0.0171493285876072,127.57,125.986,125.97650000000002,50.0,0.0972146966269917
0.0014103325415677,0.0059202637889688,-0.0059202637889688,134.25799999999998,134.03000000000003,136.60700000000003,25.430597771023272,-0.952496546885385
0.0107699154428126,0.0035810205908684,0.0148277767544666,112.764,111.939,113.8015,41.7342482844666,-1.559792880151491
0.0013309324356063,-0.0021021488632825,-0.0010338794337521,128.46999999999997,126.53000000000002,126.21399999999998,65.07177033492832,0.3693500910953844
-0.0007952813307705,0.0043265360880062,-0.0013988808952838,300.21,300.159,298.8405,54.96932515337426,0.908142534974445
-0.0068193610555183,0.0036504507189154,0.0059555220505087,134.28199999999998,133.88,136.176,28.170594837261504,-0.981760724918928
-0.0021787441718593,0.0076771221759157,0.0063539690244009,229.038,228.79,230.1175,42.02127659574461,-1.010837161395756
-0.0032091947160236,0.0014103325415677,0.0059202637889688,134.21200000000002,133.868,135.78900000000002,35.777496839443685,-0.9679732777951529
-0.0047091596471446,0.0077809317081314,-0.0055366553265291,300.126,299.815,298.9075,51.43513203214696,0.6797370838136771
0.0172791243158718,-0.0034329406257312,0.0225300533397021,128.51600000000002,126.993,126.286,63.50194552529176,0.4634806697689555
0.0048432546671361,0.0022301516503122,0.0137036028677739,113.58599999999998,112.285,113.841,46.19815668202767,-1.2193693924474758
0.0003056902048124,-0.0009142359599476,-0.0005261542508878,229.516,228.772,229.968,44.90311710193761,-0.8596686524337258
-0.0110675582199679,0.0013309324356063,-0.0021021488632825,128.69,127.503,126.47,62.14689265536718,0.5614635371654231
0.0023959269242288,-0.0068193610555183,0.0036504507189154,134.152,133.924,135.4245,44.22572178477673,-0.903063189275997
-0.0079301612688258,-0.0007952813307705,0.0043265360880062,299.698,299.5,298.9065,49.802371541502,0.458738658159973
0.0055880555313019,-0.0021787441718593,0.0076771221759157,229.406,228.73,229.8885,37.00081499592501,-0.8263637676066651
0.014897905529752,0.0107699154428126,0.0035810205908684,114.152,112.46399999999998,113.81699999999998,46.01262191623641,-1.0089593164121595
-0.0014442130718076,-0.0047091596471446,0.0077809317081314,298.538,299.214,298.84250000000003,40.89068825910936,0.1742670864009596
-0.0075986529660651,0.0048432546671361,0.0022301516503122,114.958,112.971,113.87,52.5527192008879,-0.7169404897017415
-0.0051662759399149,0.0003056902048124,-0.0009142359599476,229.712,229.04,229.895,48.34087481146305,-0.6416791567865232
0.0028755731716796,0.0172791243158718,-0.0034329406257312,128.846,127.992,126.60500000000002,66.03773584905656,0.5895530938188784
